index,lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,Address,fire,Fire,Fire_final
2193,38.015944399999995,-78.49337469999998,R,Retail Store,2000.0,2438.0,16.0,1.0,944 RAYMOND RD,0,0.0,0.0
2194,38.0160581,-78.49328589999998,R,Commercial,0.0,20500.0,10.0,2.0,942 RAYMOND RD,0,0.0,0.0
2195,38.0319732,-78.4797803,,Commercial,0.0,4320.0,10.0,1.0,237 JEFFERSON ST,0,0.0,0.0
2197,38.038297,-78.5121118,R,High School (Entire),1959.0,3375.0,12.0,1.0,1954 LEWIS MOUNTAIN RD,0,0.0,0.0
2198,38.0382325,-78.5117678,R,Church,1925.0,3268.0,12.0,1.0,1948 LEWIS MOUNTAIN RD,0,0.0,0.0
2199,38.038094,-78.5111908,R,Apartments 11-20 Units,1985.0,7070.0,8.0,2.0,1942 LEWIS MOUNTAIN RD,0,0.0,0.0
2200,38.0381562,-78.5147288,R,Apartments 1-10 units,1983.0,3894.0,12.0,2.0,2012 LEWIS MOUNTAIN RD,0,0.0,0.0
2201,38.023092,-78.49586099999998,R,Apartments 1-10 units,1967.0,3424.0,12.0,2.0,741 PROSPECT AVE,0,0.0,0.0
2202,38.0346441,-78.49512209999999,R,Restaurant,1978.0,3008.0,12.0,2.0,1121 WERTLAND ST,0,0.0,0.0
2203,38.03507099999999,-78.4959701,R,Office Building,1976.0,2982.0,12.0,1.0,1115 WERTLAND ST,0,0.0,0.0
2204,38.0425036,-78.49288309999999,R,Neighborhood Shopping Ctr.,1987.0,2940.0,12.0,1.0,1129 PRESTON AVE,0,0.0,0.0
2205,,,R,Neighborhood Shopping Ctr.,1987.0,14535.0,12.0,1.0,1129 PRESTON AVE,0,0.0,0.0
2206,38.0313794,-78.50252929999998,R,Parking Structure,1975.0,,12.0,3.0,416 MONROE LN,0,0.0,0.0
2207,38.022863,-78.4799673,R,Office Building,1964.0,1335.0,10.0,1.0,816 AVON ST,0,0.0,0.0
2208,38.0306498,-78.4925073,R,Office Building,1900.0,335.0,8.0,1.0,765 WALKER SQ,0,0.0,0.0
2209,38.0381687,-78.5082283,C,Office Building,1916.0,560.0,12.0,4.0,211 EMMET ST,0,0.0,0.0
2210,38.0242843,-78.4807221,R,Retail Store,1920.0,1650.0,12.0,1.0,609 BOLLING AVE,0,0.0,0.0
2211,38.031452200000004,-78.50991030000002,R,Office Building,1964.0,57935.0,10.0,1.0,235 MONTEBELLO CIR,0,0.0,0.0
2212,38.04286310000001,-78.49318009999998,R,Office,1989.0,1671.0,12.0,1.0,1111 PRESTON AVE,0,0.0,0.0
2213,38.0121921,-78.5018754,C,Fast Food Restaurant,1976.0,3496.0,12.0,1.0,1150 5TH ST,0,0.0,0.0
2214,38.036322600000005,-78.4859271,C,Hotel,1957.0,84560.0,9.0,7.0,706 ALBEMARLE ST,0,0.0,0.0
2215,38.0424678,-78.48367449999998,C,Office Building,1898.0,4552.0,8.0,2.0,1134 ROSE HILL DR,0,0.0,0.0
2216,38.034496600000004,-78.49813309999999,R,Office Building,1987.0,1129.0,12.0,1.0,1309 WERTLAND ST,0,0.0,0.0
2217,,,C,Retail Store,1920.0,2436.0,12.0,3.0,110 5TH ST,0,0.0,0.0
2218,,,C,Restaurant,1920.0,5928.0,12.0,2.0,202 10TH ST,0,0.0,0.0
2219,38.02720479999999,-78.490245,C,Apartments 1-10 units,1957.0,2400.0,10.0,2.0,501 CHERRY AVE,0,1.0,1.0
2220,38.03459829999999,-78.49734769999998,R,Office Building,1950.0,3388.0,10.0,1.0,1215 WERTLAND ST,0,0.0,0.0
2221,38.03459829999999,-78.49734769999998,R,Office Building,1950.0,1225.0,10.0,1.0,1215 WERTLAND ST,0,0.0,0.0
2222,,,C,Office Building,1952.0,4709.0,12.0,1.0,910 RIVER RD,0,1.0,1.0
2223,,,R,Retail,1961.0,3305.0,12.0,1.0,2102 ARLINGTON BLVD,0,0.0,0.0
2224,,,R,Restaurant,1966.0,2080.0,12.0,1.0,2102 ARLINGTON BLVD,0,0.0,0.0
2225,38.0351004,-78.4978385,R,Motel,1983.0,60075.0,12.0,3.0,1303 WERTLAND ST,0,0.0,0.0
2226,,,C,City Club,1972.0,3001.0,12.0,1.0,1010 PRESTON AVE,0,0.0,0.0
2227,,,C,Church,1965.0,6449.0,12.0,1.0,604 CONCORD AVE,0,0.0,0.0
2228,,,C,Retail Store,1973.0,1680.0,12.0,1.0,701 CHARLTON AVE,0,0.0,0.0
2229,,,C,Retail Store,1973.0,3264.0,12.0,1.0,604 HENRY AVE,0,0.0,0.0
2230,,,C,Retail Store,1940.0,,,,600 HENRY AVE,0,0.0,0.0
2231,,,C,Office Building,1920.0,1306.0,12.0,2.0,105 KEYSTONE PL,0,0.0,0.0
2232,,,C,Office Building,1920.0,208.0,10.0,1.0,1160 RIVER RD,0,0.0,0.0
2233,,,R,Church,1965.0,5711.0,12.0,1.0,2016 SPOTTSWOOD RD,0,0.0,0.0
2234,38.027156,-78.5135729,R,Mixed Retail w/Res Units,1828.0,1200.0,12.0,1.0,2005 JEFFERSON PARK AVE,0,0.0,0.0
2235,,,R,Office Building,1953.0,720.0,12.0,1.0,101 MEGAN CT,0,0.0,0.0
2236,,,R,Office Building,1900.0,25208.0,12.0,1.0,1603 6TH ST,0,0.0,0.0
2237,38.020609,-78.48383000000001,,Office Building,1900.0,14064.0,12.0,2.0,1201 6TH ST,0,0.0,0.0
2238,,,R,Commercial,0.0,,,,1114 AVON ST,0,0.0,0.0
2239,,,R,Office Building,1990.0,11848.0,14.0,1.0,1108 WELLFORD ST,0,0.0,0.0
2240,,,R,Office Building,1990.0,11848.0,14.0,1.0,1219 AUGUSTA ST,0,0.0,0.0
2241,,,R,Multiple Commercial Use,1988.0,10174.0,12.0,1.0,1958 LEWIS MOUNTAIN RD,0,0.0,0.0
2242,38.0379157,-78.5128996,R,Dist. Warehouse,1979.0,4800.0,12.0,1.0,1955 THOMSON RD,0,0.0,0.0
2243,38.0379189,-78.5138374,R,Office Building,1941.0,24948.0,12.0,3.5,2001 THOMSON RD,0,0.0,0.0
2244,38.0375686,-78.51103549999998,R,Office Building,1941.0,53295.0,12.0,3.0,1939 THOMSON RD,0,0.0,0.0
2245,,,R,Office Building,1941.0,30010.0,12.0,2.0,8 UNIVERSITY CT,0,0.0,0.0
2246,38.0374355,-78.5127886,R,Office Building,1941.0,9017.0,12.0,1.0,1958 THOMSON RD,0,0.0,0.0
2248,38.0372744,-78.51218949999998,R,Elementary Sch (Entire),1950.0,31514.0,12.0,2.0,1948 THOMSON RD,0,0.0,0.0
2249,38.0372019,-78.50959300000001,R,Elementary Sch (Entire),1950.0,19060.0,12.0,1.0,1919 THOMSON RD,0,0.0,0.0
2250,,,R,Apartments 1-10 units,1969.0,3816.0,8.0,2.0,1913 THOMSON RD,0,0.0,0.0
2251,,,I,Apartments 1-10 units,1920.0,1248.0,,2.0,1901 THOMSON RD,0,0.0,0.0
2252,38.034537799999995,-78.492398,R,Apartments 1-10 units,1920.0,1414.0,12.0,2.0,907 PAGE ST,0,1.0,1.0
2253,,,R,Apartments 1-10 units,1920.0,789.0,12.0,1.0,833 PAGE ST,0,1.0,1.0
2254,38.034507399999995,-78.4891997,R,Apartments 1-10 units,1984.0,6912.0,12.0,2.0,712 ANDERSON ST,0,0.0,0.0
2256,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2257,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2258,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2259,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2260,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2261,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2262,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2263,38.0523149,-78.47596419999998,I,Mini-warehouse,2017.0,,,,1400 MELBOURNE RD,0,1.0,1.0
2264,38.0198533,-78.4933858,R,Industrial Light Manufacturing,1983.0,138559.0,24.0,1.0,884 RIDGE ST,0,0.0,0.0
2265,38.0132409,-78.51437,R,Industrial Light Manufacturing,1983.0,4920.0,12.0,1.0,246 MONTE VISTA AVE,0,0.0,0.0
2266,38.0121593,-78.51499129999998,R,Industrial Light Manufacturing,1983.0,138559.0,24.0,1.0,307 MONTE VISTA AVE,0,0.0,0.0
2267,,,R,Industrial Light Manufacturing,1983.0,4920.0,12.0,1.0,204 TODD AVE,0,0.0,0.0
2268,38.024885,-78.513271,R,Neighborhood Shopping Ctr.,1986.0,107520.0,12.0,1.0,200 TODD AVE,0,0.0,0.0
2269,38.024613200000005,-78.5110768,R,Neighborhood Shopping Ctr.,1986.0,60758.0,12.0,1.0,307 ROBERTSON AVE,0,0.0,0.0
2270,38.0246287,-78.51224959999998,R,Service Repair Garage,0.0,6318.0,14.0,1.0,211 ROBERTSON AVE,0,0.0,0.0
2271,,,R,Restaurant,1984.0,6472.0,12.0,1.0,205 ROBERTSON AVE,0,0.0,0.0
2272,38.03981599999999,-78.494272,R,Restaurant,1989.0,7188.0,12.0,1.0,1203 GRADY AVE,0,0.0,0.0
2273,38.0301063,-78.49348859999998,R,Elementary Sch (Entire),1965.0,52528.0,12.0,1.0,803 NALLE ST,0,0.0,0.0
2274,,,R,Elementary Sch (Entire),1965.0,22378.0,12.0,1.0,858 NALLE ST,0,0.0,0.0
2275,38.030028200000004,-78.4942875,R,Elementary Sch (Entire),1965.0,12366.0,12.0,1.0,856 NALLE ST,0,0.0,0.0
2276,38.0296115,-78.4944988,R,Elementary Sch (Entire),1965.0,8830.0,20.0,2.0,823 KING ST,0,0.0,0.0
2277,38.026745,-78.49485899999998,R,High School (Entire),1975.0,89678.0,12.0,1.0,705 PINE ST,0,0.0,0.0
2278,38.02097699999999,-78.49475699999998,R,Classroom  (Elem/2nd Sch),1962.0,43821.0,12.0,1.0,997 5TH ST,0,0.0,0.0
2279,38.04099799999999,-78.4991455,R,Classroom  (Elem/2nd Sch),1959.0,7253.0,10.0,1.0,518 17TH ST,0,0.0,0.0
2280,38.0409821,-78.49981129999998,R,Office Building,1949.0,6534.0,12.0,1.0,555 17TH ST,0,0.0,0.0
2281,,,R,Medical Office,1962.0,25213.0,12.0,2.0,743 ORANGEDALE AVE,0,0.0,0.0
2282,,,R,Medical Office,1962.0,3461.0,12.0,1.0,743 PROSPECT AVE,0,0.0,0.0
2283,,,R,Storage Warehouse,1965.0,11376.0,12.0,1.0,753 ORANGEDALE AVE,0,0.0,0.0
2284,38.022549,-78.49673,R,Storage Warehouse,1965.0,2077.0,12.0,1.0,750 ORANGEDALE AVE,0,0.0,0.0
2285,,,R,Storage Warehouse,1954.0,8600.0,12.0,1.0,320 MONTE VISTA AVE,0,0.0,0.0
2286,38.0116622,-78.51450310000001,R,Industrial Light Manufacturing,1957.0,4360.0,14.0,1.0,318 MONTE VISTA AVE,0,0.0,0.0
2287,,,R,Office Building,1972.0,3360.0,12.0,1.0,316 MONTE VISTA AVE,0,0.0,0.0
2288,,,R,Office Building,1985.0,6400.0,12.0,2.0,222 MONTE VISTA AVE,0,0.0,0.0
2289,,,R,Storage Warehouse,1978.0,928.0,10.0,1.0,948 ROCK CREEK RD,0,0.0,0.0
2290,,,R,Fire Station (staff),1950.0,,,,224 MONTE VISTA AVE,0,0.0,0.0
2291,,,R,Elementary Sch (Entire),1936.0,20332.0,12.0,2.0,371 QUARRY RD,0,0.0,0.0
2292,,,R,Elementary Sch (Entire),1936.0,14523.0,12.0,1.0,373 QUARRY RD,0,0.0,0.0
2293,38.0158119,-78.4763849,R,Elementary Sch (Entire),1936.0,6930.0,12.0,1.0,369 QUARRY RD,0,0.0,0.0
2294,,,R,Apartments 11-20 Units,1963.0,13200.0,12.0,2.0,357 QUARRY RD,0,0.0,0.0
2295,38.015565,-78.476629,R,Church,1963.0,3532.0,12.0,1.0,359 QUARRY RD,0,0.0,0.0
2296,,,R,Day Care Center,1960.0,1842.0,14.0,1.0,913 RIDGE ST,0,0.0,0.0
2297,38.0191885,-78.49151020000001,R,Day Care Center,1959.0,13564.0,12.0,1.0,131 BAYLOR LN,0,0.0,0.0
2298,,,R,Day Care Center,1959.0,9920.0,20.0,1.0,814 RAYMOND RD,0,0.0,0.0
2299,,,R,Fire Station (staff),0.0,,,,229 BROOKWOOD DR,0,0.0,0.0
2300,,,R,Fire Station (staff),0.0,,,,1511 ROSA TER,0,0.0,0.0
2301,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2302,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2303,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2304,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2305,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2306,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2307,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2308,38.0191484,-78.49399609999998,R,Fire Station (staff),0.0,,,,1000 RIDGE ST,0,1.0,1.0
2309,,,R,City Club,1972.0,3001.0,12.0,1.0,516 ROCKLAND AVE,0,0.0,0.0
2310,,,R,City Club,1972.0,3001.0,12.0,1.0,1009 RIDGE ST,0,0.0,0.0
2311,38.018902000000004,-78.49243129999998,R,City Club,1972.0,3001.0,12.0,1.0,100 BAYLOR LN,0,0.0,0.0
2312,,,R,City Club,1972.0,3001.0,12.0,1.0,1203 HILLTOP RD,0,0.0,0.0
2313,38.0203359,-78.4981689,R,City Club,1972.0,3001.0,12.0,1.0,915 ROCK CREEK RD,0,0.0,0.0
2314,,,R,City Club,1972.0,3001.0,12.0,1.0,1301 GRADY AVE,0,0.0,0.0
2315,38.0242451,-78.5125946,R,Office Building,1952.0,1772.0,12.0,1.0,204 ROBERTSON AVE,0,0.0,0.0
2316,,,R,Retail Store,1976.0,2112.0,12.0,1.0,212 DOUGLAS AVE,0,0.0,0.0
2317,,,R,Office Building,1989.0,67808.0,12.0,2.0,616 HINTON AVE,0,0.0,0.0
2318,38.021953499999995,-78.4884137,R,Office Building,1989.0,67808.0,12.0,2.0,118 LANKFORD AVE,0,0.0,0.0
2319,,,R,Service Repair Garage,1972.0,3786.0,12.0,1.0,106 RIVERBLUFF CIR,0,1.0,1.0
2320,,,R,Service Repair Garage,1972.0,3786.0,12.0,1.0,106 RIVERBLUFF CIR,0,1.0,1.0
2321,38.0200371,-78.49266440000001,R,Office Building,1964.0,14200.0,12.0,1.0,804 RAYMOND RD,0,1.0,1.0
2322,38.0206509,-78.4683344,R,Apartments over 20 units,0.0,39168.0,8.0,3.0,607 RIVES ST,0,0.0,0.0
2323,,,R,Equipment Shed,1972.0,2340.0,12.0,1.0,1207 MERIWETHER ST,0,0.0,0.0
2324,38.024877399999994,-78.5137364,R,Fraternal Building,1950.0,6429.0,12.0,1.0,110 TODD AVE,0,0.0,0.0
2325,38.0301408,-78.49084429999998,R,Service Repair Garage,1920.0,399.0,14.0,1.0,627 DICE ST,0,0.0,0.0
2326,38.0298025,-78.47916819999998,,Office Building,1910.0,864.0,12.0,2.0,404 MAIN ST,0,0.0,0.0
2327,38.0233086,-78.49200959999999,R,Medical Office,1984.0,1969.0,12.0,1.0,936 5TH ST,0,0.0,0.0
2328,,,I,Group Care Home,1985.0,1320.0,10.0,1.5,213 5TH ST,0,0.0,0.0
2329,38.047984,-78.4609965,R,Multiple Commercial Use,1897.0,4260.0,12.0,2.0,1224 HOLMES AVE,0,0.0,0.0
2330,38.03738140000001,-78.4874615,I,Office Building,1937.0,710.0,12.0,1.0,815 DALE AVE,0,0.0,0.0
2331,38.0299334,-78.47968900000001,,Office Building,1930.0,247.0,12.0,1.0,312 MAIN ST,0,0.0,0.0
2332,38.02643,-78.46091799999998,R,Commercial,1946.0,1613.0,10.0,1.0,1417 SHORT 18TH ST,0,0.0,0.0
2333,38.041588,-78.49320300000001,R,Office Building,1957.0,960.0,12.0,1.0,744 MADISON AVE,0,0.0,0.0
2334,38.0545777,-78.47970099999998,R,Medical Office,1989.0,1577.0,12.0,1.0,1505 GROVE RD,0,0.0,0.0
2335,38.054754200000005,-78.47649439999998,R,Medical Office,1989.0,3867.0,12.0,1.0,1408 FOXBROOK LN,0,0.0,0.0
2336,38.0544202,-78.47934579999998,R,Medical Office,1989.0,1543.0,12.0,1.0,1503 GROVE RD,0,1.0,1.0
2337,,,R,Medical Office,1989.0,340.0,12.0,1.0,1441 GROVE RD,0,0.0,0.0
2338,38.054204999999996,-78.4800561,R,Medical Office,1989.0,414.0,12.0,1.0,1504 GROVE RD,0,0.0,0.0
2339,38.054075700000006,-78.475039,R,Neighborhood Shopping Ctr.,1968.0,2288.0,12.0,1.0,1432 GROVE RD,0,0.0,0.0
2340,38.0539458,-78.47743659999998,R,Neighborhood Shopping Ctr.,1968.0,18423.0,12.0,1.0,1444 GROVE RD,0,0.0,0.0
2341,38.0539402,-78.47779179999998,R,Neighborhood Shopping Ctr.,1968.0,1904.0,12.0,1.0,1446 GROVE RD,0,0.0,0.0
2342,38.0516313,-78.4841407,R,Retail Store,1982.0,988.0,12.0,1.0,1609 OAKLEAF LN,1,0.0,1.0
2343,38.051660999999996,-78.48437299999998,R,Retail Store,1982.0,1144.0,12.0,1.0,1611 OAKLEAF LN,0,0.0,0.0
2344,38.0515936,-78.48458459999998,R,Retail Store,1956.0,5018.0,12.0,1.0,1613 OAKLEAF LN,0,0.0,0.0
2345,38.05308429999999,-78.4889353,R,Retail Store,1975.0,14206.0,12.0,1.0,1364 HILLTOP RD,0,0.0,0.0
2346,38.0529345,-78.496279,R,Office Building,1958.0,1235.0,12.0,1.0,2020 SPOTTSWOOD RD,0,0.0,0.0
2347,,,R,Office Building,1958.0,4027.0,12.0,1.0,2033 HESSIAN RD,0,0.0,0.0
2348,38.0524789,-78.48693759999998,R,Church,1965.0,3368.0,12.0,2.0,1522 DAIRY RD,0,0.0,0.0
2349,38.04516160000001,-78.45978649999999,R,Office Building,1958.0,4608.0,10.0,3.0,905 LOCUST LN,0,0.0,0.0
2350,38.0603846,-78.4980763,R,Medical Office,1955.0,1250.0,12.0,1.5,1613 CEDAR HILL RD,0,0.0,0.0
2351,,,R,Medical Office,1955.0,2720.0,12.0,2.0,1611 CEDAR HILL RD,0,0.0,0.0
2352,,,R,Office Building,1967.0,2846.0,12.0,1.0,1601 CEDAR HILL RD,0,0.0,0.0
2353,,,R,Office Building,1967.0,3960.0,12.0,2.0,1805 CEDAR HILL RD,0,0.0,0.0
2354,,,R,Office Building,1950.0,3419.0,12.0,1.0,1028 ST CLAIR AVE,0,0.0,0.0
2355,,,R,Office Building,1950.0,3419.0,12.0,1.0,1024 ST CLAIR AVE,0,0.0,0.0
2356,,,R,Office Building,1960.0,1769.0,12.0,1.0,1011 ST CLAIR AVE,0,1.0,1.0
2357,38.06733029999999,-78.47379529999998,R,Motel,0.0,,,,100 MELISSA PL,0,0.0,0.0
2358,38.0336361,-78.4696665,R,Neighborhood Shopping Ctr.,0.0,45780.0,12.0,1.0,612 LOCUST AVE,0,0.0,0.0
2359,,,R,Service Repair Garage,1969.0,2030.0,12.0,1.0,1631 KEITH VALLEY RD,0,0.0,0.0
2360,38.0303384,-78.49139919999998,R,Office Building,1920.0,881.0,12.0,1.0,710 WALKER SQ,0,0.0,0.0
2361,,,R,Office Building,1920.0,1440.0,12.0,2.0,1620 KEITH VALLEY RD,0,0.0,0.0
2362,,,R,Commercial,1977.0,1251.0,12.0,1.5,1608 KEITH VALLEY RD,0,0.0,0.0
2363,38.026719,-78.502287,R,Bank,1972.0,2092.0,12.0,1.0,513 PATON ST,0,0.0,0.0
2364,,,R,Multiple Commercial Use,1981.0,4766.0,12.0,1.0,2322 HIGHLAND AVE,0,0.0,0.0
2365,,,R,Multiple Commercial Use,1981.0,5000.0,12.0,1.0,1409 HILLTOP RD,0,0.0,0.0
2366,38.0278787,-78.50016640000001,R,Bank,1979.0,3516.0,12.0,1.5,405 SPRING ST,0,0.0,0.0
2367,,,R,Neighborhood Shopping Ctr.,1962.0,4576.0,12.0,1.0,609 HINTON AVE,0,0.0,0.0
2368,38.0338542,-78.49280870000001,R,Neighborhood Shopping Ctr.,1962.0,4576.0,12.0,1.0,826 HARDY DR,0,0.0,0.0
2369,,,R,Fast Food Restaurant,1976.0,3889.0,12.0,1.0,111 CHISHOLM PL,0,0.0,0.0
2370,,,R,Office Building,1973.0,3640.0,12.0,2.0,431 RIVERSIDE AVE,0,0.0,0.0
2371,,,R,Office Building,1973.0,1618.0,12.0,1.0,362 RIVERSIDE AVE,0,0.0,0.0
2372,,,R,Office Building,1984.0,6930.0,12.0,2.0,105 CHISHOLM PL,0,0.0,0.0
2373,38.0265495,-78.45400959999998,R,Motel,1988.0,27552.0,12.0,4.0,358 RIVERSIDE AVE,0,0.0,0.0
2374,38.0265978,-78.4554567,R,Restaurant,1997.0,2443.0,16.0,1.0,419 RIVERSIDE AVE,0,0.0,0.0
2375,,,R,Restaurant,1962.0,3096.0,12.0,1.0,401 RIVERSIDE AVE,0,0.0,0.0
2376,38.0260325,-78.4541735,R,Restaurant,1962.0,3096.0,12.0,1.0,348 RIVERSIDE AVE,0,0.0,0.0
2377,38.026435799999994,-78.455057,R,Office Building,1965.0,4844.0,12.0,1.0,411 RIVERSIDE AVE,0,0.0,0.0
2378,38.019482,-78.48657299999998,R,Hotel,1972.0,16339.0,12.0,1.0,1505 ROSA TER,0,0.0,0.0
2379,38.021073,-78.507145,R,Mini-Mart Convenience Store,2001.0,3623.0,18.0,1.0,835 RAINIER RD,0,0.0,0.0
2380,38.0195691,-78.50487159999999,R,Multiple Commercial Use,1968.0,2520.0,12.0,1.0,111 VILLAGE CT,0,0.0,0.0
2381,,,R,Apartments 1-10 units,1963.0,3630.0,8.0,2.0,1426 GROVE RD,0,0.0,0.0
2382,38.0541133,-78.474595,R,Apartments 1-10 units,1961.0,3297.0,8.0,1.0,1430 GROVE RD,0,0.0,0.0
2383,38.019218,-78.4839631,R,Office Building,1963.0,1664.0,12.0,1.0,1401 EARLY ST,0,0.0,0.0
2384,38.0192425,-78.4833859,R,Apartments 11-20 Units,1965.0,9002.0,8.0,2.0,1320 EARLY ST,0,1.0,1.0
2385,38.0192425,-78.4833859,R,Apartments 11-20 Units,1965.0,9002.0,8.0,2.0,1320 EARLY ST,0,1.0,1.0
2386,38.0344639,-78.48174329999998,R,Apartments 11-20 Units,1965.0,9002.0,12.0,2.0,413 ALTAMONT ST,0,0.0,0.0
2388,,,,Apartments over 20 units,1963.0,10354.0,8.0,2.0,209 JEFFERSON ST,0,0.0,0.0
2389,38.0320414,-78.47999589999998,,Apartments 11-20 Units,1962.0,16578.0,12.0,3.0,211 JEFFERSON ST,0,0.0,0.0
2390,38.0320362,-78.4799793,,Medical Office,1972.0,1849.0,12.0,2.0,213 JEFFERSON ST,0,0.0,0.0
2391,38.0507929,-78.49616449999998,R,Medical Office,1972.0,1000.0,12.0,2.0,2006 HESSIAN RD,0,0.0,0.0
2392,38.0505461,-78.49586059999999,R,Medical Office,1972.0,1563.0,12.0,2.0,2000 HESSIAN RD,0,0.0,0.0
2393,38.0288473,-78.47301879999998,R,Office Building,1916.0,33657.0,12.0,3.0,1001 MARKET ST,0,0.0,0.0
2394,38.0233948,-78.4743407,R,Mortuary,1937.0,2253.0,12.0,1.0,917 BELMONT AVE,0,0.0,0.0
2395,38.016712,-78.48590290000001,R,Office Building,1832.0,820.0,12.0,2.0,1600 6TH ST,0,0.0,0.0
2396,,,R,Office Building,1832.0,661.0,12.0,1.0,1600 6TH ST,0,0.0,0.0
2397,38.016712,-78.48590290000001,R,Office Building,1957.0,1950.0,10.0,1.0,1600 6TH ST,0,0.0,0.0
2398,38.016712,-78.48590290000001,R,Office Building,1957.0,1352.0,12.0,1.0,1600 6TH ST,0,0.0,0.0
2399,,,R,Office Building,1957.0,3640.0,12.0,2.0,1600 6TH ST,0,0.0,0.0
2400,38.0246454,-78.49440609999998,R,Office Building,1951.0,6852.0,12.0,1.0,700 PROSPECT AVE,0,0.0,0.0
2401,38.0259527,-78.4836315,R,Office Building,1900.0,93.0,12.0,1.0,318 OAK ST,0,0.0,0.0
2402,38.025619899999995,-78.49506149999998,R,Parking Structure,1975.0,94120.0,12.0,5.0,615 7 1/2 ST,0,0.0,0.0
2403,38.0305594,-78.48207620000002,,Office Building,1885.0,824.0,12.0,1.0,112 MAIN ST,0,0.0,0.0
2404,38.0313346,-78.4820908,,Church,1908.0,5200.0,12.0,2.0,110 2ND ST,0,0.0,0.0
2405,38.025718,-78.50408999999998,R,Office Building,1966.0,6210.0,12.0,3.0,413 VALLEY RD EXT,0,0.0,0.0
2406,38.05226029999999,-78.50120150000001,C,Restaurant,1905.0,792.0,12.0,2.0,1107 EMMET ST,0,0.0,0.0
2407,38.05241700000001,-78.50174399999999,C,Restaurant,1905.0,256.0,12.0,1.0,1123 EMMET ST,0,0.0,0.0
2408,,,C,Office Building,1905.0,2054.0,8.0,2.0,975 EMMET ST,0,0.0,0.0
2409,38.0286499,-78.479479,R,Office Building,1923.0,5984.0,30.0,1.0,300 4TH ST,0,0.0,0.0
2410,38.0288145,-78.47763640000001,C,Office Building,1928.0,2432.0,10.0,2.0,600 WATER ST,0,0.0,0.0
2411,38.0246849,-78.48023370000001,R,Bank,1920.0,46800.0,12.0,8.0,612 MONTICELLO AVE,0,0.0,0.0
2412,38.0271561,-78.471598,C,Office Building,1968.0,397.0,12.0,1.0,1112 MARKET ST,0,0.0,0.0
2413,,,,Mixed Retail w/Res Units,1819.0,1904.0,8.0,2.0,112 MAIN ST,0,0.0,0.0
2414,,,C,Office Building,1925.0,180.0,8.0,1.0,1327 CARLTON AVE,0,0.0,0.0
2415,,,R,Office Building,1987.0,1325.0,12.0,1.0,2111 JEFFERSON PARK AVE,0,0.0,0.0
2416,38.021059,-78.47266359999998,C,Office Building,1820.0,2170.0,12.0,2.0,1204 MONTICELLO RD,0,0.0,0.0
2417,38.02453610000001,-78.4799673,C,Office Building,1820.0,102.0,12.0,1.0,618 MONTICELLO AVE,0,0.0,0.0
2418,,,C,Office Building,1900.0,59.0,12.0,1.0,1105 EMMET ST,0,0.0,0.0
2419,38.0505857,-78.5039816,C,Office Building,1900.0,2560.0,12.0,2.0,977 EMMET ST,0,0.0,0.0
2420,38.0243036,-78.48333480000002,C,Office Building,1960.0,1980.0,12.0,1.0,945 2ND ST,0,0.0,0.0
2421,,,R,Retail Store,1985.0,6800.0,10.0,1.0,109 WELK PL,0,0.0,0.0
2422,,,C,Fraternal Building,1947.0,4576.0,12.0,2.0,1103 EMMET ST,0,0.0,0.0
2423,,,C,Restaurant,1920.0,12240.0,12.0,3.0,1129 EMMET ST,0,0.0,0.0
2425,38.0243781,-78.4831873,C,Retail Store,1938.0,10650.0,12.0,1.0,943 2ND ST,0,0.0,0.0
2426,,,R,Apartments 11-20 Units,1966.0,11108.0,10.0,2.0,2101 JEFFERSON PARK AVE,0,0.0,0.0
2427,38.0259936,-78.51375019999998,R,Motel,1971.0,920.0,10.0,1.0,2104 JEFFERSON PARK AVE,0,0.0,0.0
